City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather
97,Longyearbyen,SJ,2021-07-22 16:51:12,78.2186,15.6401,49.84,57,75,16.11,broken clouds
98,Coihaique,CL,2021-07-22 16:51:12,-45.5752,-72.0662,49.95,66,75,4.61,light intensity shower rain
99,Mayna,RU,2021-07-22 16:51:12,54.1135,47.6231,59.4,88,35,6.24,scattered clouds
100,Hwange,ZW,2021-07-22 16:51:12,-18.3693,26.5019,68.18,19,0,8.97,clear sky
101,Kavieng,PG,2021-07-22 16:51:13,-2.5744,150.7967,81.57,80,46,11.88,scattered clouds
102,Samarai,PG,2021-07-22 16:51:13,-10.6167,150.6667,77.14,80,100,12.33,overcast clouds
103,Peterhead,GB,2021-07-22 16:50:53,57.5058,-1.7981,66.11,81,41,5.66,scattered clouds
104,Buraydah,SA,2021-07-22 16:51:13,26.326,43.975,109.85,10,75,12.55,broken clouds
105,Guerrero Negro,MX,2021-07-22 16:51:13,27.9769,-114.0611,77.54,60,7,8.1,clear sky
106,Hanna,CA,2021-07-22 16:51:14,51.6334,-111.9018,68.88,58,15,1.99,few clouds
107,Arraial Do Cabo,BR,2021-07-22 16:51:14,-22.9661,-42.0278,75.06,60,20,9.22,few clouds
108,Codrington,AU,2021-07-22 16:51:14,-38.2667,141.9667,42.22,95,100,10.98,overcast clouds
109,Hasaki,JP,2021-07-22 16:51:14,35.7333,140.8333,77.29,86,98,6.55,overcast clouds
110,Waupun,US,2021-07-22 16:51:15,43.6333,-88.7296,78.21,79,99,5.37,overcast clouds
111,Namibe,AO,2021-07-22 16:51:15,-15.1961,12.1522,68.72,69,0,4.99,clear sky
112,Mar Del Plata,AR,2021-07-22 16:48:20,-38.0023,-57.5575,58.87,64,0,13.0,clear sky
113,Labrea,BR,2021-07-22 16:51:16,-7.2586,-64.7981,96.06,27,4,4.05,clear sky
114,Talnakh,RU,2021-07-22 16:51:17,69.4865,88.3972,59.41,95,100,14.16,moderate rain
115,Waddan,LY,2021-07-22 16:51:17,29.1614,16.139,92.3,26,0,13.98,clear sky
116,Rio Gallegos,AR,2021-07-22 16:51:17,-51.6226,-69.2181,46.45,61,20,9.22,few clouds
117,Magalia,US,2021-07-22 16:51:18,39.8121,-121.5783,85.12,20,0,1.99,clear sky
118,Saskylakh,RU,2021-07-22 16:51:18,71.9167,114.0833,58.33,67,90,14.05,overcast clouds
119,Qasigiannguit,GL,2021-07-22 16:51:18,68.8193,-51.1922,39.54,81,99,5.21,overcast clouds
120,Kitimat,CA,2021-07-22 16:51:18,54.0524,-128.6534,56.91,89,100,3.0,light rain
121,Prince Albert,CA,2021-07-22 16:49:17,53.2001,-105.7677,76.95,73,75,11.5,smoke
122,Boende,CD,2021-07-22 16:51:19,-0.2167,20.8667,85.66,32,98,0.76,overcast clouds
123,Bluff,NZ,2021-07-22 16:51:19,-46.6,168.3333,40.8,83,62,11.5,broken clouds
124,Xalpatlahuac,MX,2021-07-22 16:51:19,17.4667,-98.6167,71.96,69,18,4.52,few clouds
125,Sibu,MY,2021-07-22 16:51:19,2.3,111.8167,79.11,94,40,3.0,scattered clouds
126,Avera,US,2021-07-22 16:51:19,33.194,-82.5271,89.91,59,7,2.46,clear sky
127,Hellin,ES,2021-07-22 16:51:19,38.5106,-1.701,100.18,20,0,16.08,clear sky
128,Belmonte,BR,2021-07-22 16:51:20,-15.8631,-38.8828,80.6,66,97,11.45,overcast clouds
129,Pisco,PE,2021-07-22 16:51:20,-13.7,-76.2167,63.01,77,90,8.05,overcast clouds
130,Qaqortoq,GL,2021-07-22 16:51:20,60.7167,-46.0333,49.55,76,34,8.55,scattered clouds
131,Dikson,RU,2021-07-22 16:51:20,73.5069,80.5464,46.99,100,100,23.8,light rain
132,Yeppoon,AU,2021-07-22 16:51:20,-23.1333,150.7333,44.38,73,0,6.93,clear sky
133,Jamestown,US,2021-07-22 16:51:21,42.097,-79.2353,73.29,62,20,7.0,few clouds
134,Santa Isabel,BR,2021-07-22 16:51:21,-23.3156,-46.2214,73.81,25,0,5.32,clear sky
135,Taldan,RU,2021-07-22 16:51:21,53.6667,124.8,65.8,97,100,2.93,overcast clouds
136,Atambua,ID,2021-07-22 16:51:21,-9.1061,124.8925,67.06,80,2,4.16,clear sky
137,Okoneshnikovo,RU,2021-07-22 16:51:21,54.8377,75.0834,68.23,63,20,4.52,few clouds
138,Butaritari,KI,2021-07-22 16:51:22,3.0707,172.7902,83.23,75,54,16.58,light rain
139,Andrews,US,2021-07-22 16:51:22,32.3187,-102.5457,85.28,48,1,14.97,clear sky
140,Alice Springs,AU,2021-07-22 16:48:03,-23.7,133.8833,58.55,38,5,6.91,clear sky
141,Victoria,HK,2021-07-22 16:47:54,22.2855,114.1577,85.32,81,62,5.82,broken clouds
142,Constitucion,CL,2021-07-22 16:51:22,-35.3333,-72.4167,60.17,69,100,7.92,overcast clouds
143,Yellowknife,CA,2021-07-22 16:51:23,62.456,-114.3525,63.12,88,75,6.91,smoke
144,Nchelenge,ZM,2021-07-22 16:51:23,-9.3451,28.734,70.77,52,15,3.56,few clouds
145,Svetlogorsk,BY,2021-07-22 16:51:23,52.6333,29.7333,67.53,55,4,7.4,clear sky
146,Santander,ES,2021-07-22 16:46:27,43.4647,-3.8044,72.3,91,90,4.0,overcast clouds
147,Tual,ID,2021-07-22 16:51:23,-5.6667,132.75,79.61,80,75,16.11,broken clouds
148,Canutama,BR,2021-07-22 16:51:23,-6.5339,-64.3831,96.21,28,2,4.29,clear sky
149,Porkhov,RU,2021-07-22 16:51:24,57.765,29.5561,71.49,53,78,9.31,broken clouds
150,Khvoynaya,RU,2021-07-22 16:51:24,58.9,34.5333,56.62,84,100,4.5,moderate rain
151,Lucera,IT,2021-07-22 16:51:24,41.5082,15.3351,87.62,22,0,9.78,clear sky
152,San Patricio,US,2021-07-22 16:51:24,28.017,-97.5169,88.07,66,94,2.19,overcast clouds
153,Iskar,BG,2021-07-22 16:51:25,43.45,24.2667,82.26,44,75,6.91,broken clouds
154,Leningradskiy,RU,2021-07-22 16:51:25,69.3833,178.4167,37.36,78,71,3.78,broken clouds
155,Baghmara,IN,2021-07-22 16:51:25,23.795,86.2085,83.57,75,41,8.63,scattered clouds
156,Faanui,PF,2021-07-22 16:51:26,-16.4833,-151.75,78.13,75,10,15.41,light rain
157,Isiro,CD,2021-07-22 16:51:26,2.7739,27.616,73.0,77,100,3.09,overcast clouds
158,Labuhan,ID,2021-07-22 16:51:27,-6.8844,112.2051,78.39,79,73,8.46,broken clouds
159,Port Lincoln,AU,2021-07-22 16:51:27,-34.7333,135.8667,53.92,78,90,16.42,light rain
160,Luderitz,NA,2021-07-22 16:51:27,-26.6481,15.1594,60.01,45,4,21.25,clear sky
161,Sonamura,IN,2021-07-22 16:51:27,23.4719,91.2664,80.08,83,46,9.01,moderate rain
162,Misratah,LY,2021-07-22 16:51:27,32.3754,15.0925,81.81,63,0,11.36,clear sky
163,Pangnirtung,CA,2021-07-22 16:51:28,66.1451,-65.7125,46.4,81,90,21.85,overcast clouds
164,Kanniyakumari,IN,2021-07-22 16:51:28,8.0833,77.5667,80.24,81,100,22.44,overcast clouds
165,Oranjestad,AW,2021-07-22 16:51:28,12.524,-70.027,89.55,62,40,25.32,scattered clouds
166,Herat,AF,2021-07-22 16:51:28,34.5,62.0,84.79,14,0,16.17,clear sky
167,Najran,SA,2021-07-22 16:47:11,17.4924,44.1277,77.65,46,84,12.19,broken clouds
168,Sibolga,ID,2021-07-22 16:51:29,1.7427,98.7792,77.27,83,75,3.38,light rain
169,Chicama,PE,2021-07-22 16:51:29,-7.8447,-79.1469,64.94,60,32,9.98,scattered clouds
170,Zalantun,CN,2021-07-22 16:51:29,48.0,122.7167,70.47,94,10,2.1,clear sky
171,Kahului,US,2021-07-22 16:51:29,20.8947,-156.47,74.46,83,20,11.5,few clouds
172,Ginir,ET,2021-07-22 16:51:29,7.1333,40.7,62.96,72,73,8.32,light rain
173,Antofagasta,CL,2021-07-22 16:49:47,-23.65,-70.4,65.21,61,36,6.4,scattered clouds
174,Gornyye Klyuchi,RU,2021-07-22 16:51:30,45.25,133.5,73.56,85,77,3.18,broken clouds
175,Chapais,CA,2021-07-22 16:51:30,49.7834,-74.8492,69.58,32,100,7.54,overcast clouds
176,Severo-Kurilsk,RU,2021-07-22 16:47:21,50.6789,156.125,49.14,94,66,5.17,broken clouds
177,Tasiilaq,GL,2021-07-22 16:51:30,65.6145,-37.6368,39.63,97,100,11.5,light rain
178,Salalah,OM,2021-07-22 16:51:30,17.0151,54.0924,80.01,84,78,11.16,broken clouds
179,Inuvik,CA,2021-07-22 16:48:25,68.3499,-133.7218,54.36,100,90,10.36,mist
180,Santa Rosa,PH,2021-07-22 16:51:31,14.3122,121.1114,79.92,96,100,15.66,moderate rain
181,Salinopolis,BR,2021-07-22 16:51:31,-0.6136,-47.3561,82.99,75,66,13.49,broken clouds
182,Hofn,IS,2021-07-22 16:51:31,64.2539,-15.2082,57.22,82,20,17.27,few clouds
183,Roma,US,2021-07-22 16:51:31,43.2128,-75.4557,75.96,55,1,1.01,clear sky
184,Wattegama,LK,2021-07-22 16:51:31,6.7989,81.4808,79.39,68,100,12.01,overcast clouds
185,Norman Wells,CA,2021-07-22 16:51:31,65.282,-126.8329,64.44,77,75,0.0,broken clouds
186,Grindavik,IS,2021-07-22 16:51:32,63.8424,-22.4338,57.56,100,90,20.71,overcast clouds
187,Brokopondo,SR,2021-07-22 16:51:32,4.75,-55.1667,87.13,58,32,2.48,scattered clouds
188,Jalu,LY,2021-07-22 16:51:32,29.0331,21.5482,93.79,27,2,12.33,clear sky
189,Husavik,IS,2021-07-22 16:51:32,66.0449,-17.3389,69.71,65,24,6.85,few clouds
190,Sladkovo,RU,2021-07-22 16:51:32,55.5284,70.3385,72.25,61,29,9.04,scattered clouds
191,Bima,ID,2021-07-22 16:51:32,-8.4667,118.7167,72.16,94,8,3.78,clear sky
192,Touros,BR,2021-07-22 16:47:22,-5.1989,-35.4608,83.3,62,84,21.09,broken clouds
193,Riverton,US,2021-07-22 16:51:33,40.5219,-111.9391,91.44,41,75,1.01,broken clouds
194,Carutapera,BR,2021-07-22 16:51:33,-1.195,-46.02,83.32,69,85,10.4,overcast clouds
195,Kautokeino,NO,2021-07-22 16:51:33,69.0125,23.0412,43.59,86,97,15.46,overcast clouds
196,Tigzirt,DZ,2021-07-22 16:51:33,36.8886,4.1198,89.08,47,0,14.72,clear sky
197,Sitka,US,2021-07-22 16:51:33,57.0531,-135.33,58.89,72,75,0.0,broken clouds
198,Carroll,US,2021-07-22 16:51:34,39.5501,-77.0164,80.65,55,1,1.01,clear sky
199,Buala,SB,2021-07-22 16:51:34,-8.145,159.5921,80.49,83,60,7.99,light rain
200,Tondi,IN,2021-07-22 16:51:34,9.7333,79.0167,87.03,51,97,19.33,overcast clouds
201,Mehamn,NO,2021-07-22 16:51:35,71.0357,27.8492,44.51,79,100,26.15,overcast clouds
202,Stokmarknes,NO,2021-07-22 16:51:35,68.5646,14.9108,52.5,83,75,12.66,broken clouds
203,Coquimbo,CL,2021-07-22 16:47:58,-29.9533,-71.3436,53.33,87,75,8.05,broken clouds
204,Pokrovsk,UA,2021-07-22 16:51:36,48.282,37.1758,69.42,66,96,11.79,overcast clouds
