City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
595,Dukat,RU,2021-07-22 14:33:40,62.55,155.55,50.79,96,100,5.1
596,Preston,GB,2021-07-22 14:32:04,53.7667,-2.7167,89.73,42,20,5.75
597,Harper,LR,2021-07-22 14:33:41,4.375,-7.7169,80.2,70,77,11.3
598,Nhulunbuy,AU,2021-07-22 14:33:41,-12.2333,136.7667,72.21,88,27,5.75
599,Isla Aguada,MX,2021-07-22 14:33:41,18.7833,-91.4667,82.44,76,9,15.59
600,Salvador,SV,2021-07-22 14:33:42,13.8333,-88.9167,77.4,69,39,3.83
601,Priargunsk,RU,2021-07-22 14:33:42,50.3691,119.1012,71.15,87,44,4.7
602,Stephenville,US,2021-07-22 14:33:42,32.2207,-98.2023,79.93,79,1,4.61
603,Honiara,SB,2021-07-22 14:33:42,-9.4333,159.95,76.33,91,97,5.93
604,Huainan,CN,2021-07-22 14:33:42,32.6264,116.9969,76.8,89,37,9.71
605,Geraldton,AU,2021-07-22 14:33:43,-28.7667,114.6,54.01,94,40,3.44
606,Guasdualito,VE,2021-07-22 14:33:43,7.2424,-70.7324,71.67,98,100,1.36
607,Atherton,GB,2021-07-22 14:33:43,53.5237,-2.4935,88.05,43,7,5.03
608,Nakamura,JP,2021-07-22 14:33:43,32.9833,132.9333,75.33,94,100,6.93
609,Fort Nelson,CA,2021-07-22 14:33:43,58.8053,-122.7002,56.79,88,90,5.75
610,Rodeo,US,2021-07-22 14:33:44,38.033,-122.2669,65.07,82,1,3.0
611,Boma,GH,2021-07-22 14:33:44,7.0805,-2.1697,81.23,72,92,4.03
612,Taltal,CL,2021-07-22 14:33:44,-25.4,-70.4833,62.8,62,17,4.74
613,Fairbanks,US,2021-07-22 14:33:44,64.8378,-147.7164,64.81,69,90,0.0
614,Tambun,ID,2021-07-22 14:33:44,-6.2641,107.0712,84.04,74,40,4.61
615,Methala,IN,2021-07-22 14:33:44,10.2166,76.2166,77.0,83,100,13.18
616,Pitimbu,BR,2021-07-22 14:33:45,-7.4706,-34.8086,77.59,68,22,18.95
617,Lasa,IT,2021-07-22 14:33:45,46.6166,10.7002,75.94,61,36,2.19
618,Bondoukou,CI,2021-07-22 14:33:45,8.0333,-2.8,82.58,62,99,6.93
619,Omsukchan,RU,2021-07-22 14:33:45,62.5333,155.8,51.24,95,100,6.44
620,Altay,CN,2021-07-22 14:33:45,47.8667,88.1167,76.17,36,100,9.8
621,Edgewater,US,2021-07-22 14:33:46,28.9889,-80.9023,90.37,79,40,5.75
622,Karlskoga,SE,2021-07-22 14:33:46,59.3267,14.5239,79.07,38,8,11.23
623,Mackay,AU,2021-07-22 14:33:46,-21.15,149.2,55.04,87,3,3.44
624,Clyde River,CA,2021-07-22 14:33:46,70.4692,-68.5914,37.63,100,90,3.44
625,Alta Floresta,BR,2021-07-22 14:33:46,-9.8756,-56.0861,91.22,33,0,9.22
626,Manono,CD,2021-07-22 14:33:46,-7.3,27.4167,93.76,17,16,8.08
627,Bangangte,CM,2021-07-22 14:33:47,5.1409,10.5198,69.31,85,83,5.39
628,Beloha,MG,2021-07-22 14:33:47,-25.1667,45.05,71.56,69,34,7.61
629,Mwense,ZM,2021-07-22 14:33:47,-10.3845,28.698,85.48,19,28,7.81
630,Pangai,TO,2021-07-22 14:33:47,-19.8,-174.35,76.87,75,100,11.34
631,Russas,BR,2021-07-22 14:33:47,-4.9403,-37.9758,93.09,34,33,12.41
632,Mzimba,MW,2021-07-22 14:33:48,-11.9,33.6,69.33,46,54,11.61
633,Marion,US,2021-07-22 14:32:07,39.7684,-86.1555,74.55,71,90,5.75
634,Atar,MR,2021-07-22 14:33:48,20.5169,-13.0499,102.45,8,34,11.01
635,Akhmim,EG,2021-07-22 14:33:48,26.5622,31.745,104.2,18,0,18.28
636,Gambela,ET,2021-07-22 14:31:50,8.25,34.5833,79.97,79,90,1.39
637,Berlevag,NO,2021-07-22 14:33:49,70.8578,29.0864,46.2,76,75,31.07
638,Tall Kayf,TR,2021-07-22 14:33:49,37.0833,41.0667,102.54,18,0,11.07
639,Zhigansk,RU,2021-07-22 14:33:50,66.7697,123.3711,61.02,87,99,7.38
640,Genhe,CN,2021-07-22 14:33:50,50.7833,121.5167,66.69,95,31,3.96
641,Los Llanos De Aridane,ES,2021-07-22 14:33:50,28.6585,-17.9182,73.15,79,0,20.71
642,Valleyview,CA,2021-07-22 14:33:51,55.0667,-117.2859,48.24,93,5,10.36
643,Dolinsk,RU,2021-07-22 14:33:51,47.35,142.8,64.26,97,99,7.31
644,Havoysund,NO,2021-07-22 14:33:51,70.9963,24.6622,47.28,72,97,23.4
645,Mielec,PL,2021-07-22 14:30:41,50.2871,21.4239,75.67,56,65,6.33
646,Chimbote,PE,2021-07-22 14:32:02,-9.0853,-78.5783,66.18,75,63,7.81
647,Slave Lake,CA,2021-07-22 14:33:52,55.2834,-114.769,55.38,71,1,4.61
648,Merauke,ID,2021-07-22 14:33:52,-8.4667,140.3333,75.54,83,75,12.5
649,Kuching,MY,2021-07-22 14:31:03,1.55,110.3333,80.82,89,20,0.0
650,Kizema,RU,2021-07-22 14:33:52,61.113,44.8302,65.28,39,87,9.1
651,Krasnoselkup,RU,2021-07-22 14:33:52,65.7,82.4667,62.83,79,74,7.47
652,San Cristobal,VE,2021-07-22 14:29:27,7.7669,-72.225,77.18,79,97,5.88
653,Olinda,BR,2021-07-22 14:33:53,-8.0089,-34.8553,80.33,61,40,17.27
654,Komyshnya,UA,2021-07-22 14:33:53,50.1859,33.684,74.21,43,5,12.37
655,Syrskoye,RU,2021-07-22 14:30:55,52.5744,39.4966,72.66,40,40,9.37
656,Levelland,US,2021-07-22 14:33:53,33.5873,-102.378,74.19,51,1,11.88
657,Usinsk,RU,2021-07-22 14:33:54,65.9939,57.5281,56.71,45,95,11.01
658,Isla Vista,US,2021-07-22 14:33:54,34.4133,-119.861,83.12,43,1,0.0
659,Moerai,PF,2021-07-22 14:33:54,-22.4333,-151.3333,73.04,76,0,9.55
660,San Angelo,US,2021-07-22 14:33:54,31.4638,-100.437,80.29,77,1,4.0
661,Campbell River,CA,2021-07-22 14:33:54,50.0163,-125.2446,59.27,100,20,2.3
662,Hargeysa,SO,2021-07-22 14:33:54,9.56,44.065,80.94,38,100,23.85
663,Gannan,CN,2021-07-22 14:33:55,47.9147,123.5031,72.72,90,7,4.54
664,Tiksi,RU,2021-07-22 14:33:55,71.6872,128.8694,39.74,85,100,4.18
665,Kozulka,UA,2021-07-22 14:33:55,50.0351,23.797,69.44,78,91,5.64
666,Beinamar,TD,2021-07-22 14:33:55,8.6698,15.3813,77.72,84,100,2.1
667,Ishigaki,JP,2021-07-22 14:33:55,24.3448,124.1572,81.88,91,100,56.3
668,Grindavik,IS,2021-07-22 14:33:55,63.8424,-22.4338,57.15,100,90,21.85
669,Chepareria,KE,2021-07-22 14:33:56,1.3077,35.2039,68.13,79,33,2.39
670,Imeni Poliny Osipenko,RU,2021-07-22 14:33:56,52.4201,136.4853,75.07,75,56,2.28
671,Thohoyandou,ZA,2021-07-22 14:33:56,-22.9456,30.485,69.75,6,0,10.65
672,Tateyama,JP,2021-07-22 14:33:56,34.9833,139.8667,81.01,82,7,5.68
673,Lewisville,US,2021-07-22 14:33:56,33.0462,-96.9942,85.98,70,1,0.0
674,Sandovo,RU,2021-07-22 14:33:57,58.4602,36.4128,68.23,45,98,9.86
675,Chapais,CA,2021-07-22 14:33:57,49.7834,-74.8492,67.78,34,100,7.9
676,Los Alamos,US,2021-07-22 14:33:57,35.8881,-106.307,71.04,69,40,3.44
677,Aswan,EG,2021-07-22 14:33:57,24.0934,32.907,110.5,12,0,6.91
678,Kurumkan,RU,2021-07-22 14:33:57,54.3,110.3,62.6,72,1,2.77
679,Zhuhai,CN,2021-07-22 14:33:57,22.2769,113.5678,85.69,94,20,4.61
680,Maldonado,UY,2021-07-22 14:33:58,-34.6667,-54.9167,57.22,51,73,7.23
681,Port Lincoln,AU,2021-07-22 14:33:58,-34.7333,135.8667,52.43,86,90,8.81
682,Coquimbo,CL,2021-07-22 14:30:24,-29.9533,-71.3436,49.73,93,90,6.91
683,Sinnamary,GF,2021-07-22 14:33:59,5.3833,-52.95,86.09,67,22,8.34
684,Sinjai,ID,2021-07-22 14:33:59,-5.1241,120.253,73.29,89,95,3.6
685,Port Hawkesbury,CA,2021-07-22 14:33:59,45.6169,-61.3485,66.9,97,90,3.0
686,Nikolayevka,RU,2021-07-22 14:34:00,53.1257,47.2041,69.26,68,60,8.5
687,Charters Towers,AU,2021-07-22 14:34:00,-20.1,146.2667,55.18,87,2,8.16
688,Jati,PK,2021-07-22 14:34:01,24.3539,68.2671,87.8,68,22,15.84
689,Mayumba,GA,2021-07-22 14:34:01,-3.432,10.6554,74.64,76,96,8.84
690,Varzelandia,BR,2021-07-22 14:34:01,-15.7014,-44.0275,80.42,33,4,8.63
691,Oxapampa,PE,2021-07-22 14:34:01,-10.5775,-75.4017,67.6,59,4,4.47
692,Kapuskasing,CA,2021-07-22 14:34:01,49.4169,-82.4331,59.09,82,90,3.44
693,Yazman,PK,2021-07-22 14:34:01,29.1212,71.7446,99.57,34,1,9.53
694,Palmer,US,2021-07-22 14:34:02,42.1584,-72.3287,77.61,61,20,1.01
695,Novoilinsk,RU,2021-07-22 14:34:02,51.6829,108.7143,60.57,90,0,3.44
696,San Rafael,AR,2021-07-22 14:32:55,-34.6177,-68.3301,64.62,17,100,3.56
697,Moose Factory,CA,2021-07-22 14:34:02,51.2585,-80.6094,62.6,88,90,3.44
698,Dakar,SN,2021-07-22 14:30:11,14.6937,-17.4441,88.68,70,40,4.61
699,Bratsk,RU,2021-07-22 14:29:47,56.1325,101.6142,61.29,67,29,4.07
700,Barabai,ID,2021-07-22 14:34:03,-2.5833,115.3833,76.01,85,100,1.83
701,Flin Flon,CA,2021-07-22 14:34:03,54.7682,-101.865,67.84,94,90,8.05
702,Chiredzi,ZW,2021-07-22 14:34:03,-21.05,31.6667,77.76,16,0,5.14
703,Myitkyina,MM,2021-07-22 14:34:03,25.3833,97.4,76.44,95,100,1.03
704,Faya,SA,2021-07-22 14:34:04,18.3851,42.4509,68.11,89,90,10.98
705,Valley City,US,2021-07-22 14:34:04,46.9233,-98.0032,77.99,83,1,3.44
706,Karratha,AU,2021-07-22 14:34:04,-20.7377,116.8463,73.58,35,6,10.16
707,Neya,RU,2021-07-22 14:34:04,58.2972,43.8681,67.84,33,7,6.96
708,Coahuayana,MX,2021-07-22 14:34:04,18.7333,-103.6833,82.6,76,100,2.04
709,Biltine,TD,2021-07-22 14:34:05,14.5333,20.9167,79.99,67,99,12.82
710,Vila Franca Do Campo,PT,2021-07-22 14:34:05,37.7167,-25.4333,72.01,67,67,9.51
