City_ID,City,Country,Max Temp,Lat,Lng,Current Weather,Hotel Name
583,Uusikaupunki,FI,55.92,60.8004,21.4084,scattered clouds,Hotel Aquarius
585,Zhezkazgan,KZ,82.58,47.8043,67.7144,clear sky,Hotel Zumrat
586,Rawson,AR,47.64,-43.3002,-65.1023,overcast clouds,Hosteria Sampedro
588,Honiara,SB,82.45,-9.4333,159.95,scattered clouds,Heritage Park Hotel
589,Kyren,RU,56.46,51.6828,102.1408,overcast clouds,"Energetik, Pansionat Ooo ""Grand Baykal"""
590,Lagunas,PE,87.53,-5.2269,-75.6753,scattered clouds,Hospedaje Eco
591,Cayenne,GF,83.08,4.9333,-52.3333,clear sky,Hôtel Le Dronmi
592,Sinnamary,GF,78.85,5.3833,-52.95,moderate rain,ALETHEIA Appartement Sinnamary
594,Quatre Cocos,MU,69.91,-20.2078,57.7625,light rain,Sunrise Attitude Hotel
597,Vao,NC,71.58,-22.6667,167.4833,clear sky,Hotel Kou-Bugny
598,Pajapan,MX,87.96,18.25,-94.7,overcast clouds,Hotel Del Carmen
599,Necochea,AR,48.04,-38.5473,-58.7368,moderate rain,dyd -mar Hotel
600,Iisalmi,FI,59.02,63.5592,27.1907,few clouds,Original Sokos Hotel Koljonvirta
601,Nieuw Amsterdam,SR,77.16,5.8833,-55.0833,heavy intensity rain,Globe Hotel
602,Port-Gentil,GA,76.96,-0.7193,8.7815,broken clouds,Fengshui Residence
604,Sai Buri,TH,77.36,6.7013,101.6168,overcast clouds,ร้าน​ เวดดิ้ง
605,Inuvik,CA,69.01,68.3499,-133.7218,broken clouds,Nova Inn Inuvik
606,Rosetta,EG,78.62,31.4044,30.4164,clear sky,Green Valley
607,Izumo,JP,76.95,35.3667,132.7667,broken clouds,Toyoko-Inn Izumoshi ekimae
608,Olhao,PT,73.29,37.0286,-7.8411,clear sky,Real Marina Residence
609,Imbituba,BR,67.89,-28.24,-48.6703,clear sky,Praia Hotel Imbituba
610,Bardiyah,LY,77.94,31.7561,25.0865,clear sky,بورتو بردية
612,Klyuchi,RU,67.33,52.2667,79.1667,clear sky,Vesolaya Mayovka
613,Tottori,JP,78.87,35.5,134.2333,scattered clouds,Hotel Monarque Tottori
614,Port Hawkesbury,CA,68.92,45.6169,-61.3485,clear sky,MacKenzie House Tourist Home B&B
615,Yeniseysk,RU,60.4,58.4497,92.1703,clear sky,"""Domino"""
616,Alugan,PH,80.19,12.2188,125.4808,broken clouds,JM Lodge
617,Tevaitoa,PF,77.27,-16.7833,-151.5,light rain,Hôtel Raiatea Lodge
618,Anchorage,US,64.85,61.2181,-149.9003,overcast clouds,Hotel Captain Cook
621,Acarau,BR,78.49,-2.8856,-40.12,few clouds,castelo pizzaria
622,Hofn,IS,52.52,64.2539,-15.2082,broken clouds,Hótel Höfn
623,Lucera,IT,80.08,41.5082,15.3351,scattered clouds,Villa Imperiale
624,Naze,JP,77.25,28.3667,129.4833,overcast clouds,奄美ポートタワーホテル
625,Buta,CD,69.62,2.7858,24.73,light rain,HOTEL BISO NA BISO
626,Wasilla,US,63.95,61.5814,-149.4394,light rain,Alaska's Select Inn Wasilla
627,Herveo,CO,63.34,5.0833,-75.1667,light rain,Hospedaje y restaurante Jessi
629,Ilheus,BR,73.22,-14.7889,-39.0494,broken clouds,Barravento Hotel
630,Vengerovo,RU,65.64,55.6848,76.7471,few clouds,Gostinitsa
631,Ilhabela,BR,64.24,-23.7781,-45.3581,clear sky,Ilha Flat Hotel
633,Urusha,RU,59.27,54.05,122.9,light rain,Dom Otdykha Lokomotivnykh Brigad
634,Jinxiang,CN,82.76,27.4327,120.6062,light rain,Wolong Village
635,Fairbanks,US,64.4,64.8378,-147.7164,overcast clouds,Westmark Fairbanks Hotel & Conference Center
636,Shu,KZ,79.23,43.5983,73.7614,clear sky,Shyngyzkhan
637,Port Jervis,US,82.81,41.3751,-74.6927,overcast clouds,Hampton Inn Matamoras/Milford
638,Dolinsk,RU,71.46,47.35,142.8,overcast clouds,"Gostinitsa ""Yubileynaya"""
639,Hornepayne,CA,71.83,49.2138,-84.7705,overcast clouds,Jackfish River Inn
640,Skibbereen,IE,62.4,51.55,-9.2667,clear sky,The West Cork Hotel
641,Ixtapa,MX,87.22,20.7,-105.2,scattered clouds,Hotel Plaza Providencia
643,Novi Ligure,IT,76.48,44.7608,8.7896,broken clouds,Relais Villa Pomela
644,Sendai,JP,74.59,38.2689,140.8719,few clouds,Hotel Monterey Sendai
645,Eureka,US,72.12,40.8021,-124.1637,scattered clouds,Eureka Inn Trademark By Wyndham
646,Padang,ID,76.89,-0.9492,100.3543,overcast clouds,Mercure Padang
647,Elat,IL,89.44,29.5581,34.9482,clear sky,Club Hotel Eilat
648,Ruteng,ID,57.06,-8.6136,120.4721,scattered clouds,Hotel FX72 Ruteng
650,Harindanga,IN,84.18,22.0383,88.3214,moderate rain,QARI ARIF BILLAH HOUSE. & THE INTERNATIONAL TAHFIZUL. QURAN MADRASAH MISSAIN
651,Dunedin,NZ,45.81,-45.8742,170.5036,broken clouds,Scenic Hotel Southern Cross
652,Garzon,CO,75.74,2.1959,-75.6278,overcast clouds,Hotel Encanto Real
653,Sovetskiy,RU,50.83,61.3614,63.5842,overcast clouds,Apartment on Kievskaya 29
654,Khanu Woralaksaburi,TH,76.24,16.0617,99.8606,light rain,River Green Resort
655,Drymen,GB,64.78,56.0655,-4.452,broken clouds,Ashbank Bed & Breakfast
656,Port Blair,IN,82.08,11.6667,92.75,overcast clouds,"Welcomhotel By ITC Hotels, Bay Island, Port Blair"
657,Duminichi,RU,52.86,53.9345,35.1099,clear sky,"Gostinitsa Ooo ""Td ""Khot'kovo"""
658,Muravlenko,RU,51.78,63.7898,74.523,overcast clouds,Hostel Rus Muravlenko
659,Tarare,FR,68.05,45.8976,4.4327,scattered clouds,Restaurant Le Saint Clement
661,Marawi,PH,71.65,7.9986,124.2928,scattered clouds,Derogongan Residence
662,Brae,GB,55.31,60.3964,-1.353,scattered clouds,Busta House Hotel
663,Zaysan,KZ,68.02,47.4667,84.8667,clear sky,Ерлан үй
664,Sergeyevka,KZ,67.03,53.88,67.4158,overcast clouds,Amina
665,Ashland,US,82.63,40.8167,-82.2665,overcast clouds,"Holiday Inn Express & Suites Ashland, an IHG Hotel"
666,Tunceli,TR,79.66,39.1083,39.5471,clear sky,Grand Hotel Şaroğlu
667,Dubti,ET,83.59,11.7361,41.0853,light rain,degu Shiferaw
668,Tomaszow Mazowiecki,PL,69.57,51.5313,20.0086,overcast clouds,Hotel Mazowiecki
670,Qasigiannguit,GL,44.85,68.8193,-51.1922,overcast clouds,Hotel Diskobay
672,Warrnambool,AU,42.82,-38.3833,142.4833,overcast clouds,Lady Bay Resort
674,Meget,RU,50.76,52.415,104.0494,few clouds,Motel on Moskovskiy tract 1860 km.
677,Okha,RU,66.47,53.5739,142.9478,overcast clouds,Империя
679,Kuala Terengganu,MY,78.75,5.3302,103.1408,light rain,Hotel Grand Continental Kuala Terengganu (4 Star)
680,Okulovka,RU,54.1,58.4008,33.2908,overcast clouds,Motel' Flagman
681,Calvinia,ZA,45.55,-31.4707,19.776,clear sky,Die Lemoenhuis
683,Dolores,AR,52.7,-36.3132,-57.6792,overcast clouds,Apart Hotel - Arianos
684,Benguela,AO,67.89,-12.5763,13.4055,clear sky,Hotel Praia Morena
685,Banjarmasin,ID,69.89,-3.3244,114.591,few clouds,Swiss-Belhotel Borneo Banjarmasin
686,Jilotepec,MX,72.34,19.6,-96.9333,broken clouds,Auto-Hotel Mediterráneo
687,Pula,HR,76.06,44.8683,13.8481,clear sky,Park Plaza Histria Pula
689,Banda Aceh,ID,80.37,5.5577,95.3222,overcast clouds,Sulthan Hotel International
690,Pilisszentkereszt,HU,71.28,47.6914,18.905,few clouds,Piliskapu Guest house
